incremental,1,InkrxmEntL
incriminate,1,InkrImxnet
incubate,2,IGkyubet
incubation,4,IGkyubeSIn
incubus,2,IGkyUbxs
inculcate,2,InkQlket
inculcation,2,InkQlkeSIn
incumbent,4,InkQmbxnt
incumbent,1,InkQmbxnt
incur,16,InkR
incurable,2,InkyUrxbL
incursion,1,InkRZIn
indebted,10,IndEtId
indecent,6,IndisNt
indecipherable,1,IndIsYfRxbL
indecision,5,IndIsIZIn
indecisive,2,IndIsYsIv
indecisively,1,IndIsYsIvli
indecisiveness,1,IndIsYsIvnEs
indeed,1,Indid
indeed,13,Indid
indeed,145,Indid
indeed,3,Indid
indefatigable,1,IndIfAtIgxbL
indefensible,2,IndIfEnsxbL
indefinable,2,IndIfYnxbL
indefinite,7,IndEfxnIt
indefinite,1,IndEfxnIt
indelible,5,IndElIbL
indelicate,1,IndElIkIt
indemnity,2,IndEmnIti
indentation,1,IndEnteSIn
indenture,2,IndEnCR
independence,71,IndxpEndIns
independent,70,IndxpEndInt
independent,1,IndxpEndInt
indescribable,4,IndIskrYbxbL
indestructible,1,IndIstrQktxbL
indeterminate,4,IndItRmxnIt
index,89,IndEks
index,3,IndEks
Indian,42,Indixn
indicate,244,IndIket
indication,36,IndxkeSIn
indicative,6,IndIkItIv
indicator,17,IndxketR
indict,2,IndYt
indictment,14,IndYtmxnt
indifference,17,IndIfRxns
indifferent,11,IndIfRxnt
indigenous,3,IndIJInIs
indigent,1,IndIJInt
indigestible,1,IndYJEstxbL
indigestion,2,IndIJEsCxn
indignant,10,IndIgnInt
indignantly,1,IndIgnxntli
indignation,10,IndIgneSIn
indignity,3,IndIgnIti
indigo,1,IndIgo
indirect,21,IndREkt
indirection,1,IndxrEkSxn
indiscreet,2,IndIskrit
indiscriminate,3,IndIskrImxnIt
indiscriminately,1,IndIskrImxnItli
indiscriminating,1,IndIskrImxnetIG
indispensable,16,IndIspEnsxbL
indisposition,1,IndIspxzISIn
indistinct,1,IndIstIGt
indistinguishable,3,IndIstIGgwISxbL
indium,1,Indixm
individual,8,IndxvIJuL
individual,150,IndxvIJuL
individual,165,IndxvIJuL
individualism,12,IndxvIJuxlIzxm
individualist,5,IndxvIJuxlIst
individuality,4,IndIvIJuAlIti
individually,19,IndxvIJuxli
individuation,1,IndxvIJueSxn
indivisible,1,IndIvIzxbL
indoctrinate,1,Indaktrxnet
indoctrination,1,IndaktrxneSIn
indolence,1,IndLxns
indolent,4,IndLxnt
indolently,1,IndLxntli
indomitable,1,IndamxtxbL
Indonesian,1,IndxniZIn
indoor,4,Indor
indoors,5,Indorz
indubitable,1,IndubxtxbL
induce,29,Indus
inducement,3,Indusmxnt
induct,3,IndQkt
induction,7,IndQkSIn
indulge,15,IndQlJ
indulgence,6,IndQlJIns
indulgent,2,IndQlJxnt
industrial,143,IndQstriL
industrialism,1,IndQstrixlIzxm
industrialist,3,IndQstrixlIst
industrialization,3,IndQstriLxzeSIn
industrious,3,IndQstrixs
industriously,2,IndQstrixsli
industry,222,IndQstri
indwell,2,IndwEl
ineffable,1,InEfxbL
ineffective,3,InxfEktIv
ineffectively,1,InIfEktIvli
ineffectiveness,1,InIfEktIvnEs
ineffectual,1,InxfEkCuL
inefficiency,1,InIfISxnsi
inefficient,7,InxfISInt
ineligible,3,InElxJIbL
ineluctable,1,InIlQktxbL
inept,2,InEpt
inequality,1,InIkwalxti
inert,5,InRt
inertia,2,InRSx
inescapable,8,InIskepxbL
inevitable,33,InEvxtxbL
inexact,2,InIgzAkt
inexcusable,2,InIkskyuzxbL
inexhaustible,3,InIgzcstxbL
inexorable,3,InEksRxbL
inexpensive,6,InIkspEnsIv
inexperience,3,InIkspIrixns
inexperienced,7,InIkspIrixnst
inexpert,1,InEkspRt
inexplicable,6,InIksplIkxbL
inexpressible,1,InIksprEsxbL
inextricable,1,InIkstrIkxbL
infallible,3,InfAlIbL
infamous,4,Infxmxs
infamy,1,Infxmi
infancy,11,Infxnsi
infant,1,Infxnt
infant,14,Infxnt
infantile,2,InfxntYl
infantry,16,Infxntri
infantryman,3,Infxntrimxn
infarct,1,Infarkt
infarction,1,InfarkSxn
infatuation,4,InfACueSxn
infect,5,InfEkt
infection,13,InfEkSIn
infectious,17,InfEkSxs
infer,4,InfR
inference,11,InfRxns
inferential,2,InfxrEnSL
inferior,7,InfIriR
inferiority,5,InfIricrxti
infernally,1,InfRnLli
inferno,1,InfRno
infertile,1,InfRtL
infest,2,InfEst
infestation,6,InfEsteSIn
infidel,1,InfIdL
infidel,1,InfIdL
infidelity,2,InfIdElIti
infield,7,Infild
infighting,2,InfYtIG
infiltrate,3,InfIltret
infiltration,6,InfIltreSIn
infinite,16,InfxnIt
infinite,3,InfxnIt
infinitesimal,3,InfInItEsxmL
infinitesimally,1,InfInItEsxmLli
infinitive,1,InfInItIv
infinity,2,InfInIti
infirm,1,InfRm
infirmary,1,InfRmRi
infirmity,1,InfRmxti
inflame,2,Inflem
inflammation,1,InflxmeSIn
inflammatory,1,InflAmxtori
inflate,4,Inflet
inflation,5,InfleSIn
inflect,4,InflEkt
inflection,7,InflEkSIn
inflexible,3,InflEksxbL
inflict,11,InflIkt
infliction,3,InflIkSxn
inflow,2,Inflo
influence,124,Influxns
influence,40,Influxns
influent,1,Influxnt
influent,1,Influxnt
influential,14,InfluEnCL
influenza,2,InfluEnzx
influx,4,InflQks
inform,74,Infcrm
informal,18,InfcrmL
informality,1,InfcrmAlIti
informally,5,InfcrmLi
informant,3,Infcrmxnt
information,269,InfRmeSIn
informative,2,InfcrmxtIv
infra,1,Infrx
infraction,1,InfrAkSIn
infrared,11,InfrxrEd
infrared,1,InfrxrEd
infrequent,4,Infrikwxnt
infrequently,2,Infrikwxntli
infringement,8,InfrInJmxnt
infuriate,4,InfyUriet
infusion,1,InfyuZxn
ingenious,10,InJinyxs
ingeniously,1,InJinyxsli
ingenuity,5,InJInuIti
ingest,4,InJEst
inglorious,1,Inglorixs
ingratiating,4,IngreSietIG
ingratitude,2,IngrAtItud
ingredient,15,Ingridixnt
inhabit,8,InhAbxt
inhabitant,13,InhAbItInt
inhalation,1,InhxleSIn
inhale,1,Inhel
inharmonious,1,Inharmonixs
inhere,1,InhIr
inherent,26,InhIrxnt
inherit,22,InhErxt
inheritance,6,InhErItxns
inhibit,17,InhIbxt
inhibition,9,InhxbISIn
inhibitor,4,InhIbItR
inhibitory,2,InhIbItori
inhomogeneous,1,InhomxJinixs
inhospitable,1,InhaspItxbL
inhuman,7,Inhyumxn
inhumane,4,Inhyumen
inhumanity,1,InhyumAnIti
inimical,1,InImIkL
iniquitous,1,InIkwItxs
iniquity,1,InIkwxti
initial,69,InISL
initial,3,InISL
initial,1,InISL
initiate,1,InISiet
initiate,22,InISiet
initiation,7,InISieSxn
initiative,32,InISItIv
inject,13,InJEkt
injection,7,InJEkSxn
injunction,8,InJQGkSIn
injure,21,InJR
injurious,2,InJUrixs
injury,38,InJRi
injustice,17,InJQstIs
ink,8,IGk
inkling,1,IGklIG
inland,1,InlAnd
inland,3,InlAnd
inlay,1,Inle
inlet,7,InlEt
inmate,7,Inmet
inn,10,In
innate,4,Inet
inner,55,InR
innermost,1,InRmost
inning,16,InIG
innocence,28,InIsIns
innocent,37,Inxsxnt
innocent,1,Inxsxnt
innovate,1,Inxvet
innovation,11,InxveSIn
innuendo,3,InyuEndo
innumerable,6,InumRxbL
inoculation,3,InakyxleSxn
inoperable,1,InapRxbL
inopportune,1,InapRtun
inorganic,11,IncrgAnIk
input,20,InpUt
inquest,5,InkwEst
inquire,28,InkwYr
inquiry,34,InkwYri
inquisition,3,InkwxzISIn
inquisitive,1,InkwIzItIv
inquisitor,1,InkwIzItR
inroad,3,Inrod
insane,13,Insen
insanely,1,Insenli
insanity,3,InsAnIti
insatiable,1,InseSxbL
inscribe,7,InskrYb
inscription,7,InskrIpSxn
inscrutable,5,InskrutxbL
insect,37,InsEkt
insecticide,3,InsEktIsYd
insecure,3,InsIkyUr
insecurity,5,InsIkyUrIti
insensitive,3,InsEnsItIv
inseparable,4,InsEpRxbL
insert,4,InsRt
insert,26,InsRt
insertion,2,InsRSIn
inset,2,InsEt
inshore,1,InSor
inshore,1,InSor
inside,7,InsYd
inside,23,InsYd
inside,67,InsYd
insider,2,InsYdR
insidious,2,InsIdixs
insidiously,1,InsIdixsli
insidiously,1,InsIdixsli
insight,38,InsYt
insignificance,2,InsIgnIfxkxns
insignificant,5,InsIgnIfxkxnt
insincere,1,InsNsIr
insinuate,3,InsInyuet
insinuation,5,InsInyUeSIn
insipid,1,InsIpId
insist,86,InsIst
insistence,19,InsIstxns
insistent,8,InsIstxnt
insofar,7,Insxfar
insolence,6,Insxlxns
insolent,2,InsLxnt
insolently,1,Insxlxntli
insoluble,12,InsalyubL
insomnia,3,Insamnix
insouciance,1,Insusixns
inspect,16,InspEkt
inspection,24,InspEkSxn
inspector,15,InspEktR
inspiration,10,InspReSIn
inspirational,1,InspxreSxnL
inspire,33,InspYr
instability,4,InstxbIlIti
install,48,Instcl
installation,28,InstxleSIn
installment,8,Instclmxnt
instance,112,Instxns
instancy,1,Instxnsi
instant,7,Instxnt
instant,32,Instxnt
instantaneous,5,Instxntenixs
instantaneously,2,Instxntenixsli
instantly,1,Instxntli
instantly,18,Instxntli
instead,174,InstEd
instigate,2,InstIget
instigation,1,InstIgeSIn
instigator,1,InstIgetR
instillation,1,InstxleSxn
instinct,18,InstIGt
instinctive,2,InstIGktIv
instinctively,10,InstIGktIvli
institute,51,InstItut
institute,14,InstItut
institution,140,InstItuSIn
institutional,9,InstItuSxnL
instruct,23,InstrQkt
instruction,61,InstrQkSIn
instructive,3,InstrQktIv
instructor,10,InstrQktR
instrument,73,Instrxmxnt
instrumental,10,InstrxmEntL
instrumental,1,InstrxmEntL
instrumentality,3,InstrUmxntAlxti
instrumentally,3,InstrxmEntxlai
instrumentation,4,InstrxmxnteSIn
insubordinate,2,InsxbcrdNxt
insubstantial,2,InsxbstAnCL
insufficient,7,InsxfISInt
insufficiently,2,InsxfISxntli
insufficiently,1,InsxfISxntli
insularity,3,InsxlArxti
insulate,8,Insxlet
insulation,10,InsxleSIn
insulator,2,InsxletR
insulin,3,InsLxn
insult,8,InsQlt
insult,5,InsQlt
insulting,3,InsQltIG
insuperable,2,InsupRxbL
insurance,46,InSUrxns
insure,37,InSUr
insurgence,1,InsRJxns
insurgent,1,InsRJInt
insurgent,1,InsRJInt
insurmountable,2,InsRmWntxbL
insurrection,3,InsREkSIn
intact,14,IntAkt
intake,7,Intek
intangible,6,IntAnJIbL
intangible,3,IntAnJIbL
integer,5,IntIJR
integral,13,IntIgrL
integral,3,IntIgrL
integrate,22,IntIgret
integration,48,IntIgreSIn
integrity,10,IntEgrxti
intellect,5,IntxlEkt
intellectual,57,IntxlEkCuL
intellectual,21,IntxlEkCuL
intellectuality,1,IntLEkCuAlIti
intelligence,48,IntElIJIns
intelligent,26,IntElIJInt
intelligently,3,IntElIJxntli
intelligentsia,1,IntElxJEnsix
intelligible,11,IntElxJIbL
intemperance,1,IntEmpRxns
intend,67,IntEnd
intendant,2,IntEndInt
intense,40,IntEns
intensifier,12,IntEnsxfYR
intensify,10,IntEnsxfY
intensity,61,IntEnsIti
intensive,15,IntEnsIv
intent,3,IntEnt
intent,11,IntEnt
intention,58,IntEnCIn
intentional,5,IntEnCInL
intentionally,4,IntEnSxnLli
intentioned,1,IntEnSxnd
inter,1,IntR
interact,4,IntRAkt
interaction,20,IntRAkSIn
intercede,1,IntRsid
intercept,4,IntRsEpt
intercept,6,IntRsEpt
interceptor,1,IntRsEptR
interchange,8,IntRCenJ
interchangeable,3,IntRCenJxbL
interclass,1,IntRklAs
intercollegiate,4,IntRkxliJIt
interconnectedness,1,IntRkxnEktIdnIs
intercontinental,5,IntRkantxnEntL
intercourse,9,IntRkors
interdenominational,2,IntRdInamxneSxnL
interdepartmental,1,IntRdIpartmEntL
interdependent,8,IntRdIpEndInt
interest,408,Intrxst
interest,106,Intrxst
interested,4,IntRIstId
interesting,82,IntRIstIG
interface,8,IntRfes
interfacial,6,IntRfeSL
interfaith,7,IntRfeT
interfere,22,IntRfIr
interference,45,IntRfIrxns
interferometer,5,IntRfxramItR
interglacial,1,IntRgleSL
intergroup,3,IntRgrup
interim,6,IntRM
interim,5,IntRM
interior,29,IntIriR
interior,49,IntIriR
interject,1,IntRJEkt
interlace,5,IntRles
interlining,2,IntRlYnIG
interlock,9,IntRlak
interlocutor,1,IntRlakyutR
interlude,7,IntRlud
intermarriage,1,IntRmArIJ
intermediary,1,IntRmidiEri
intermediate,21,IntRmidixt
intermediate,5,IntRmidixt
interment,2,IntRmxnt
interminable,4,IntRmxnxbL
intermission,2,IntRmISIn
intermittent,3,IntRmItNt
intermolecular,1,IntRmxlEkyxlR
intern,5,IntRn
intern,1,IntRn
internal,62,IntRnL
international,154,IntRnASInL
international,1,IntRnASInL
internationalist,2,IntRnASxnLIst
internationalist,1,IntRnASxnLIst
internist,1,IntRnIst
interpenetrate,3,IntRpEnItret
interpersonal,3,IntRpRsxnL
interplanetary,3,IntRplAnItEri
interplay,6,IntRple
interpolate,1,IntRpxlet
interpolation,2,IntRpxleSxn
interpose,2,IntRpoz
interposition,2,IntRpxzISxn
interpret,40,IntRprxt
interpretation,66,IntRprxteSIn
interpretative,1,IntRprItetIv
interregnum,2,IntxrEgnxm
interrelate,5,IntRrIlet
interrelation,9,IntRrIleSxn
interrogation,2,IntErxgeSxn
interrogative,1,IntxragxtIv
interrogator,1,IntErxgetR
interrupt,22,IntRrQpt
interruption,11,IntxrQpSxn
intersect,8,IntRsEkt
intersection,29,IntRsEkSxn
intersperse,1,IntRspRs
interstate,14,IntRstet
interstellar,5,IntRstElR
interstice,1,IntRstIs
interstitial,2,IntRstISL
intertwine,4,IntRtwYn
interval,43,IntRvL
intervene,8,IntRvin
intervention,20,IntRvEnSxn
interview,50,IntRvyu
interview,19,IntRvyu
interviewee,2,IntRvyui
interviewer,3,IntRvyuR
interweave,5,IntRwiv
intestine,2,IntEstIn
intima,3,Intxmx
intimacy,3,Intxmxsi
intimate,20,Intxmxt
intimate,1,Intxmxt
intimate,6,Intxmxt
intimately,6,IntxmItli
intimation,1,IntxmeSIn
intimidate,5,IntImxdet
intolerable,3,IntalRxbL
intolerance,2,IntalRxns
intolerant,1,IntalRxnt
intonation,9,IntIneSIn
intone,4,Inton
intoxicate,2,IntaksIket
intractable,2,IntrAktxbL
intramural,3,IntrxmyUrL
intramuscularly,1,IntrxmQskyxlRli
intrepid,1,IntrEpId
intricate,10,IntrIkIt
intricately,1,IntrxkItli
intrigue,7,Intrig
intrigue,2,Intrig
intrinsic,5,IntrInzIk
introduce,76,Intrxdus
introduction,40,IntrxdQkSxn
introductory,3,IntrxdQktRi
introject,4,IntrxJEkt
introject,1,IntrxJEkt
introspection,1,IntrxspEkSIn
introvert,1,IntrxvRt
intrude,4,Intrud
intrusion,5,IntruZxn
intrusive,2,IntrusIv
intuition,19,IntuISIn
intuitive,7,IntuItIv
intuitively,1,IntuItIvli
inundate,2,InIndet
inundation,1,InIndeSIn
inure,4,InyUr
invade,15,Inved
invalid,3,InvAlId
invalid,5,InvAlId
invalidate,3,InvAlxdet
invalidism,1,InvxlIdIzxm
invaluable,5,InvAlyUbL
invariable,1,InvErixbL
invariant,13,InvArixnt
invasion,26,InveZIn
inveigh,1,Inve
invent,21,InvEnt
invention,24,InvEnCIn
inventive,3,InvEntIv
inventor,11,InvEntR
inventory,35,Invxntori
inventory,1,Invxntori
inverse,4,InvRs
inverse,1,InvRs
inversely,5,InvRsli
inversion,2,InvRZIn
invert,4,InvRt
invest,16,InvEst
investigate,38,InvEstIget
investigation,73,InvEstxgeSxn
investment,49,InvEstmxnt
inveterate,3,InvEtRIt
invigorate,1,InvIgRet
invincible,2,InvInsxbL
inviolability,1,InvYLxbIlxti
inviolable,1,InvYLxbL
inviolate,3,InvYLIt
invisible,8,InvIzIbL
invisibly,2,InvIzxbli
invitation,34,InvIteSIn
invite,1,InvYt
invite,49,InvYt
inviting,2,InvYtIG
invocation,1,InvokeSIn
invoice,1,InvOs
invoke,14,Invok
involuntarily,1,InvalIntErxli
involuntary,3,InvalIntEri
involution,12,InvxluSIn
involve,249,Invalv
invulnerability,1,InvQlnRxbIlIti
invulnerable,1,InvQlnRxbL
inward,2,InwRd
inward,7,InwRd
inwardly,3,InwRdli
inwardness,2,InwRdnIs
iodide,8,YIdYd
iodine,18,YIdYn
ion,14,YIn
ionic,4,YanIk
Ionic,4,YanIk
ionosphere,3,YanxsfIr
iota,1,Yotx
irate,1,Yret
ire,1,Yr
iridium,1,IrIdixm
Irish,26,YrIS
irksome,1,RksM
iron,3,Yrn
iron,46,Yrn
iron,8,Yrn
ironic,13,YranIk
ironical,2,YranIkL
irony,13,Yrxni
irradiate,5,Irediet
irradiation,10,IredieSxn
irrational,8,IrASNL
irrationality,1,IrASxnAlIti
irreconcilable,3,IrEkInsYlIbL
irredeemable,2,IrIdimxbL
irredentism,1,IrIdEntIzM
irreducible,1,IrIdusxbL
irregular,9,IrEgyUlR
irregular,1,IrEgyUlR
irregularity,12,IrEgyUlArxti
irregularly,5,IrEgyUlRli
irrelevant,14,IrElxvxnt
irremediable,2,IrImidixbL
irreparable,2,IrEpRxbL
irresistible,8,IrIzIstxbL
irresolute,2,IrEzxlut
irresolution,1,IrEzxluSIn
irresolvable,1,IrIzalvxbL
irrespective,3,IrIspEktIv
irresponsible,9,IrIspansxbL
irreverence,2,IrEvRxns
irreverent,2,IrEvRxnt
irreversible,2,IrIvRsxbL
irrevocable,2,IrEvxkxbL
irrigate,2,Irxget
irrigation,3,IrxgeSIn
irritability,1,IrxtxbIlIti
irritable,5,IrxtxbL
irritably,1,Irxtxbli
irritably,2,Irxtxbli
irritant,1,IrxtInt
irritate,6,Irxtet
irritating,4,IrItetIG
irritation,10,IrxteSIn
Islamic,3,IslamIk
island,207,YlInd
isle,9,Yl
isocyanate,2,YsxsYxnet
isolate,48,Ysxlet
isolation,16,YsxleSIn
isolationism,1,YsxleSInIzM
isomer,1,YsxmR
isothermal,1,YsxTRmL
isothermally,1,YsxTRmLli
isotonic,4,YsxtanIk
isotopic,2,YsotapIk
isotropic,3,YsxtrapIk
Israeli,4,Izreli
issuance,7,ISuxns
issue,200,ISu
issue,72,ISu
it,10942,It
it,1,It
Italian,43,ItAlyxn
italic,3,xtAlIk
itch,2,IC
itch,8,IC
item,127,YtM
itemize,5,YtxmYz
itinerant,1,YtInxrxnt
itinerary,3,YtInREri
itself,304,ItsElf
ivory,3,Yvri
ivory,14,Yvri
ivy,9,Yvi
jab,2,JAb
jab,4,JAb
jackass,2,JAkAs
jacket,39,JAkIt
jacket,3,JAkIt
Jacksonian,2,JAksonixn
Jacobean,1,JAkxbixn
Jacobite,1,JAkxbYt
jade,1,Jed
jade,2,Jed
jag,1,JAg
jagged,5,JAgId
jaggedly,1,JAgIdli
jail,24,Jel
jail,2,Jel
jakes,1,Jeks
jalopy,1,Jxlapi
jam,6,JAm
jam,10,JAm
jangle,2,JAGgL
janitor,11,JAnItR
Japanese,40,JApxniz
jar,19,Jar
jar,2,Jar
jargon,4,JargIn
jaunty,2,Jcnti
jaw,26,Jc
jawbone,1,Jcbon
jay,1,Je
jazz,1,JAz
jazz,99,JAz
jazzy,1,JAzi
jealous,4,JElxs
jealousy,5,JElxsi
jeans,1,Jinz
jeep,16,Jip
jeer,1,JIr
Jeffersonian,1,JEfRsonixn
jejunum,3,JIJunM
jelly,4,JEli
jeopardize,5,JEpRdYz
jeopardy,4,JEpRdi
jerk,2,JRk
jerk,16,JRk
jerky,4,JRki
jersey,3,JRzi
Jerusalem,1,JIrusxlM
jest,1,JEst
jest,2,JEst
jet,33,JEt
jet,1,JEt
jewel,4,JuL
jeweler,3,JuxlR
jewelry,3,JuLri
Jewish,74,JuIS
Jewishness,2,JuISnIs
jibe,1,JYb
jiffy,1,JIfi
jiffy,1,JIfi
jig,8,JIg
jigger,1,JIgR
jiggle,1,JIgL
jilt,2,JIlt
jimmy,1,JImi
jingle,3,JIGgL
jinx,1,JIGks
jitterbug,1,JItRbQg
jitters,2,JItRz
jittery,1,JItxri
job,302,Jab
jobless,2,Jablxs
jockey,5,Jaki
jockey,1,Jaki
jocose,1,Jokos
jocular,4,JakyUlR
jocund,1,Jakxnd
jog,1,Jag
john,3,Jan
join,139,JOn
joiner,4,JOnR
joint,23,JOnt
joint,28,JOnt
jointly,7,JOntli
joke,27,Jok
joke,10,Jok
jolly,4,Jali
jolly,1,Jali
jolt,2,Jolt
jolt,3,Jolt
jonquil,1,JankwL
joss,1,Jas
jostle,1,JasL
jot,1,Jat
jot,2,Jat
journal,47,JRnL
journalese,2,JRnxliz
journalism,13,JRnxlIzM
journalist,12,JRnLIst
journey,31,JRni
journey,3,JRni
joust,1,JWst
jovial,1,JoviL
joviality,1,JoviAlIti
Jovian,1,Jovixn
jowl,6,JWl
joy,47,JO
joyful,1,JOfL
joyous,5,JOxs
jubilant,2,JubLxnt
jubilantly,2,Jubxlxntli
jubilation,1,JubxleSIn
judge,81,JQJ
judge,42,JQJ
judgement,1,JQJmxnt
judgment,88,JQJmxnt
judicial,16,JudISL
judiciary,4,JudISiEri
judicious,1,JudISIs
judiciously,2,JudISxsli
jug,6,JQg
juggle,2,JQgL
juice,13,Jus
juicy,6,Jusi
juju,1,JuJu
julep,3,Julxp
jumble,4,JQmbL
jumble,3,JQmbL
jump,10,JQmp
jump,58,JQmp
jumper,1,JQmpR
jumpy,2,JQmpi
junction,7,JQGkSIn
juncture,6,JQGkCR
Jungian,1,JUGixn
jungle,24,JQGgL
junior,58,JunyR
junior,47,JunyR
junk,8,JQGk
junk,1,JQGk
junta,3,hUntx
juridical,1,JUrIdIkL
jurisdiction,30,JUrIsdIkSIn
jurisprudence,3,JUrIsprudxns
jurist,7,JUrIst
juror,8,JUrR
jury,68,JUri
just,21,JQst
just,64,JQst
just,795,JQst
justice,104,JQstIs
justifiable,4,JQstxfYxbL
justification,19,JQstIfxkeSIn
justify,52,JQstIfY
justly,1,JQstli
justly,4,JQstli
justness,1,JQstnIs
jut,2,JQt
juvenile,13,JuvxnYl
juvenile,5,JuvxnYl
juxtapose,2,JQkstxpoz
juxtaposition,3,JQkstxpxzISIn
kale,1,kel
kaleidoscope,2,kxlYdIskop
kava,1,kavx
kayo,1,keo
kazoo,1,kxzu
kebob,1,kebab
kedgeree,4,kEJxri
keel,5,kil
keel,1,kil
keelson,10,kElsxn
keen,11,kin
keen,1,kin
keening,1,kinIG
keep,5,kip
keep,523,kip
keeper,3,kipR
keeping,3,kipIG
keg,3,kEg
kelp,2,kElp
ken,2,kEn
kennel,3,kEnL
kenning,11,kEnIG
keno,1,kino
kerchief,1,kRCxf
kernel,6,kRnL
kerosene,6,kErxsin
kerygma,3,kIrIgmx
ketch,1,kEC
ketchup,1,kECxp
ketosis,6,kItosIs
kettle,3,kEtL
key,29,ki
key,71,ki
key,4,ki
keyhole,3,kihol
keynote,3,kinot
keynote,3,kinot
keystone,1,kiston
khaki,1,kAki
khan,1,kan
kibbutz,1,kIbUts
kick,13,kIk
kick,34,kIk
kickback,1,kIkbAk
kid,104,kId
kid,8,kId
kidding,1,kIdIG
kidney,11,kIdni
kill,5,kIl
kill,153,kIl
killer,22,kIlR
killing,12,kIlIG
kilometer,11,kIlamxtR
kiloton,1,kIlxtQn
kilowatt,2,kIlxwat
kilt,1,kIlt
kimono,1,kxmono
kin,1,kIn
kind,17,kYnd
kind,333,kYnd
kindergarten,3,kIndRgartN
kindle,1,kIndL
kindliness,1,kYndlinIs
kindly,5,kYndli
kindly,3,kYndli
kindness,6,kYndnIs
kindred,3,kIndrId
kinesics,1,kInisIks
kinesthetic,4,kInIsTEtIk
kinetic,8,kxnEtIk
king,98,kIG
kingdom,27,kIGdM
kingpin,1,kIGpIn
kinship,3,kInSIp
kiosk,1,kiask
kiss,11,kIs
kiss,31,kIs
kit,3,kIt
kitchen,95,kICIn
kitchenette,3,kICxnEt
kite,1,kYt
kitten,10,kItN
kittenish,1,kItxnIS
klaxon,1,klAksxn
knack,4,nAk
knackwurst,1,nakwRst
knead,1,nid
knee,73,ni
kneecap,1,nikAp
kneel,21,nil
knife,86,nYf
knight,25,nYt
knightly,1,nYtli
knit,2,nIt
knit,18,nIt
knob,3,nab
knock,5,nak
knock,47,nak
knockdown,1,nakdWn
knoll,2,nol
knot,9,nat
knot,5,nat
knotty,2,nati
know,3,no
know,1473,no
knowing,1,noIG
knowingly,4,noIGli
knowledge,145,nalIJ
knowledgeable,2,nalIJxbL
knuckle,9,nQkL
knuckle,3,nQkL
kob,1,kab
kola,2,kolx
Korean,11,kRixn
kosher,1,koSR
kraut,1,krWt
lab,3,lAb
label,20,lebL
label,17,lebL
labile,1,lebYl
labor,151,lebR
labor,10,lebR
laboratory,49,lAbrItori
laborer,12,lebRR
laborious,1,lxborixs
labyrinth,1,lAbRInT
lace,8,les
lace,2,les
lacerate,2,lAsRet
laceration,2,lAsReSIn
lack,97,lAk
lack,70,lAk
lackadaisical,1,lAkIdezIkL
lackey,1,lAki
lacquer,2,lAkR
lacquer,1,lAkR
lactate,2,lAktet
lactate,2,lAktet
lacy,5,lesi
lad,8,lAd
ladder,19,lAdR
laden,6,ledN
ladle,1,ledL
lady,122,ledi
ladylike,1,ledilYk
lag,3,lAg
lag,5,lAg
lager,1,lagR
lagoon,15,lxgun
lair,1,lAr
laity,3,lexti
lake,61,lek
lamb,14,lAm
lame,2,lem
lament,3,lxmEnt
lamentation,3,lAmxnteSIn
lamp,24,lAmp
lamplight,3,lAmplYt
lampoon,1,lAmpun
lance,5,lAns
lance,1,lAns
land,232,lAnd
land,38,lAnd
landau,1,lAndW
landing,15,lAndIG
landlord,15,lAndlcrd
landmark,10,lAndmark
landowner,1,lAndonR
landscape,25,lAndskep
landscape,4,lAndskep
landslide,3,lAndslYd
lane,24,len
language,149,lAGgwIJ
languid,4,lAGgwId
languish,2,lAGgwIS
lanky,2,lAGki
lantern,15,lAntRn
lanthanum,1,lAnTxnM
Laodicean,1,leadIsixn
Laotian,4,leoSIn
lap,19,lAp
lap,6,lAp
lapel,3,lxpEl
lapidary,1,lApxdEri
lappet,1,lApxt
lapse,7,lAps
lapse,7,lAps
larceny,2,larsNi
lard,4,lard
larder,1,lardR
large,354,larJ
large,2,larJ
large,5,larJ
largely,12,larJli
largely,56,larJli
largesse,1,larJEs
lark,4,lark
larkspur,3,larkspR
larva,6,larvx
larval,1,larvL
lascivious,1,lIsIvixs
lash,4,lAS
lash,9,lAS
lashing,1,lASIG
lass,3,lAs
lasso,1,lAso
lasso,1,lAso
last,8,lAst
last,32,lAst
last,48,lAst
lasting,1,lAstIG
lastly,3,lAstli
latch,4,lAC
latch,3,lAC
late,132,let
late,47,let
lately,12,letli
latent,9,letNt
later,55,letR
later,342,letR
lateral,1,lAtRL
latest,35,letIst
latex,2,letEks
lath,2,lAT
lathe,2,leD
lather,3,lADR
lather,3,lADR
Latin,39,lAtN
latitude,6,lAtItud
latter,10,lAtR
lattice,2,lAtIs
laudanum,3,lcdNM
laugh,22,lAf
laugh,89,lAf
laughingly,1,lAfIGli
laughter,22,lAftR
launch,3,lcnC
launch,31,lcnC
launder,7,lcndR
laundry,5,lcndri
laureate,1,lcrixt
laureate,1,lcrixt
laurel,5,lcrL
Laurentian,1,lcrEnSxn
lava,1,lavx
lavatory,4,lAvxtori
lavender,1,lAvxndR
lavender,4,lAvxndR
lavish,3,lAvIS
lavish,2,lAvIS
lavishly,2,lAvISli
lavishly,2,lAvISli
law,387,lc
lawful,2,lcfL
lawless,1,lclIs
lawman,5,lcmAn
lawn,20,lcn
lawsuit,2,lcsut
